"id","created_at","updated_at","acquirer_id","name","state"
"3309","2022-11-15 22:25:43.915896 UTC","2022-11-15 22:25:43.915896 UTC","4","Graham, Schaden and Hartmann Co No 986","active"
"3315","2022-11-15 22:25:44.916536 UTC","2022-11-15 22:25:44.916536 UTC","6","Waters Group Co No 992","active"
"3346","2022-11-15 22:25:50.655197 UTC","2022-11-15 22:25:50.655197 UTC","1","Green, Koelpin and Ernser Co No 1023","active"
"3347","2022-11-15 22:25:50.815602 UTC","2022-11-15 22:25:50.815602 UTC","7","Walsh-Bailey Co No 1024","active"
"3362","2022-11-15 22:25:53.237259 UTC","2022-11-15 22:25:53.237259 UTC","6","Carroll and Sons Co No 1039","active"
"3370","2022-11-15 22:25:54.573507 UTC","2022-11-15 22:25:54.573507 UTC","3","Balistreri-Pfeffer Co No 1047","active"
"3392","2022-11-15 22:25:58.118445 UTC","2022-11-15 22:25:58.118445 UTC","5","Emmerich-Williamson Co No 1069","active"
"3442","2022-11-15 22:26:08.227334 UTC","2022-11-15 22:26:08.227334 UTC","7","Ward Inc Co No 1119","active"
"3468","2022-11-15 22:26:12.643274 UTC","2022-11-15 22:26:12.643274 UTC","4","Hirthe LLC Co No 1145","active"
"3477","2022-11-15 22:26:14.059458 UTC","2022-11-15 22:26:14.059458 UTC","3","Wehner, Goldner and Howell Co No 1154","active"
"3487","2022-11-15 22:26:15.879373 UTC","2022-11-15 22:26:15.879373 UTC","7","Bashirian-Langworth Co No 1164","active"
"3488","2022-11-15 22:26:16.048412 UTC","2022-11-15 22:26:16.048412 UTC","5","O'Keefe-Watsica Co No 1165","active"
"3504","2022-11-15 22:26:18.766034 UTC","2022-11-15 22:26:18.766034 UTC","7","Mertz LLC Co No 1181","active"
"3530","2022-11-15 22:26:23.037613 UTC","2022-11-15 22:26:23.037613 UTC","4","Kerluke LLC Co No 1207","active"
"3544","2022-11-15 22:26:25.336977 UTC","2022-11-15 22:26:25.336977 UTC","4","Sporer-Nienow Co No 1221","active"
"3594","2022-11-15 22:26:33.786811 UTC","2022-11-15 22:26:33.786811 UTC","2","Dickens-Mayert Co No 1271","active"
"3605","2022-11-15 22:26:35.605591 UTC","2022-11-15 22:26:35.605591 UTC","3","Rippin-Nader Co No 1282","active"
"3625","2022-11-15 22:26:38.780034 UTC","2022-11-15 22:26:38.780034 UTC","5","Ernser, Rau and Schmeler Co No 1302","active"
"3637","2022-11-15 22:26:40.770057 UTC","2022-11-15 22:26:40.770057 UTC","6","Johnston, Kerluke and Hudson Co No 1314","active"
"3654","2022-11-15 22:26:43.537008 UTC","2022-11-15 22:26:43.537008 UTC","7","Howell-Hoeger Co No 1331","active"
"3724","2022-11-15 22:26:55.602681 UTC","2022-11-15 22:26:55.602681 UTC","4","Johnston-Ritchie Co No 1401","active"
"3729","2022-11-15 22:26:56.395163 UTC","2022-11-15 22:26:56.395163 UTC","5","Bayer Group Co No 1406","active"
"3746","2022-11-15 22:26:59.162693 UTC","2022-11-15 22:26:59.162693 UTC","4","Hoeger Group Co No 1423","active"
"3792","2022-11-15 22:27:08.902812 UTC","2022-11-15 22:27:08.902812 UTC","2","Lindgren Group Co No 1469","active"
"3795","2022-11-15 22:27:09.445373 UTC","2022-11-15 22:27:09.445373 UTC","3","Buckridge, Considine and Wolff Co No 1472","active"
"3809","2022-11-15 22:27:11.866267 UTC","2022-11-15 22:27:11.866267 UTC","6","Keebler-Wunsch Co No 1486","active"
"3971","2022-11-15 22:27:40.334460 UTC","2022-11-15 22:27:40.334460 UTC","6","Sanford, Wuckert and Ondricka Co No 1648","active"
"3991","2022-11-15 22:27:43.631864 UTC","2022-11-15 22:27:43.631864 UTC","7","Nicolas, Kuvalis and Langosh Co No 1668","active"
"4018","2022-11-15 22:27:48.752373 UTC","2022-11-15 22:27:48.752373 UTC","7","Considine and Sons Co No 1695","active"
"4027","2022-11-15 22:27:50.285933 UTC","2022-11-15 22:27:50.285933 UTC","7","Turcotte Group Co No 1704","active"
"4047","2022-11-15 22:27:53.797265 UTC","2022-11-15 22:27:53.797265 UTC","2","Muller, Wilkinson and Heidenreich Co No 1724","active"
"4056","2022-11-15 22:27:55.568501 UTC","2022-11-15 22:27:55.568501 UTC","7","Purdy and Sons Co No 1733","active"
"4059","2022-11-15 22:27:56.150293 UTC","2022-11-15 22:27:56.150293 UTC","7","Watsica-Langosh Co No 1736","active"
"4060","2022-11-15 22:27:56.314507 UTC","2022-11-15 22:27:56.314507 UTC","6","Nikolaus and Sons Co No 1737","active"
"4126","2022-11-15 22:28:09.712054 UTC","2022-11-15 22:28:09.712054 UTC","4","Bauch-McGlynn Co No 1803","active"
"4130","2022-11-15 22:28:10.424215 UTC","2022-11-15 22:28:10.424215 UTC","1","Bradtke, Wunsch and Lebsack Co No 1807","active"
"4160","2022-11-15 22:28:15.605593 UTC","2022-11-15 22:28:15.605593 UTC","4","O'Conner, Bogisich and Kuvalis Co No 1837","active"
"4161","2022-11-15 22:28:15.763515 UTC","2022-11-15 22:28:15.763515 UTC","1","Raynor-Stark Co No 1838","active"
"4183","2022-11-15 22:28:19.526579 UTC","2022-11-15 22:28:19.526579 UTC","7","Stanton-Rempel Co No 1860","active"
"4186","2022-11-15 22:28:20.051989 UTC","2022-11-15 22:28:20.051989 UTC","2","Lang-Nolan Co No 1863","active"
"4205","2022-11-15 22:28:23.219024 UTC","2022-11-15 22:28:23.219024 UTC","6","Bogan Inc Co No 1882","active"
"4231","2022-11-15 22:28:27.563924 UTC","2022-11-15 22:28:27.563924 UTC","1","Ritchie, Kulas and Davis Co No 1908","active"
"4266","2022-11-15 22:28:33.803869 UTC","2022-11-15 22:28:33.803869 UTC","2","Greenfelder-Robel Co No 1943","active"
"4267","2022-11-15 22:28:33.968872 UTC","2022-11-15 22:28:33.968872 UTC","1","Cormier, Glover and Deckow Co No 1944","active"
"4280","2022-11-15 22:28:36.213062 UTC","2022-11-15 22:28:36.213062 UTC","7","Christiansen-Grady Co No 1957","active"
"4301","2022-11-15 22:28:39.622796 UTC","2022-11-15 22:28:39.622796 UTC","3","Schinner Group Co No 1978","active"
"4312","2022-11-15 22:28:41.416011 UTC","2022-11-15 22:28:41.416011 UTC","5","Morar, Frami and White Co No 1989","active"
"4361","2022-11-15 22:28:50.485871 UTC","2022-11-15 22:28:50.485871 UTC","7","Kassulke, Heathcote and Hagenes Co No 2038","active"
"4345","2022-11-15 22:28:47.691657 UTC","2022-11-15 22:28:47.691657 UTC","1","Bergstrom Inc Co No 2022","active"
"4350","2022-11-15 22:28:48.576073 UTC","2022-11-15 22:28:48.576073 UTC","5","Schmidt-Lindgren Co No 2027","active"
"4354","2022-11-15 22:28:49.258554 UTC","2022-11-15 22:28:49.258554 UTC","5","Osinski LLC Co No 2031","active"
"4358","2022-11-15 22:28:49.942940 UTC","2022-11-15 22:28:49.942940 UTC","7","Thiel and Sons Co No 2035","active"
"4360","2022-11-15 22:28:50.311118 UTC","2022-11-15 22:28:50.311118 UTC","1","Ward, O'Conner and Schroeder Co No 2037","active"
"4371","2022-11-15 22:28:52.250066 UTC","2022-11-15 22:28:52.250066 UTC","3","Carroll and Sons Co No 2048","active"
"4407","2022-11-15 22:28:58.432967 UTC","2022-11-15 22:28:58.432967 UTC","3","Mills Group Co No 2084","active"
"4434","2022-11-15 22:29:05.501252 UTC","2022-11-15 22:29:05.501252 UTC","6","Goodwin, Nader and Carter Co No 2111","active"
"4458","2022-11-15 22:29:09.557802 UTC","2022-11-15 22:29:09.557802 UTC","2","Heidenreich-Metz Co No 2135","active"
"4475","2022-11-15 22:29:12.390534 UTC","2022-11-15 22:29:12.390534 UTC","6","Bogan Group Co No 2152","active"
"4502","2022-11-15 22:29:17.044883 UTC","2022-11-15 22:29:17.044883 UTC","7","Jakubowski-Hammes Co No 2179","active"
"4552","2022-11-15 22:29:25.705464 UTC","2022-11-15 22:29:25.705464 UTC","6","Jerde, Cruickshank and Lehner Co No 2229","active"
"4560","2022-11-15 22:29:27.051682 UTC","2022-11-15 22:29:27.051682 UTC","7","Cole, Leffler and Cremin Co No 2237","active"
"4572","2022-11-15 22:29:29.070134 UTC","2022-11-15 22:29:29.070134 UTC","4","Simonis, Cummings and Schmeler Co No 2249","active"
"4579","2022-11-15 22:29:30.492100 UTC","2022-11-15 22:29:30.492100 UTC","6","Emmerich-Williamson Co No 2256","active"
"4587","2022-11-15 22:29:32.076167 UTC","2022-11-15 22:29:32.076167 UTC","2","Okuneva-O'Kon Co No 2264","active"
"4603","2022-11-15 22:29:35.023790 UTC","2022-11-15 22:29:35.023790 UTC","7","Hilll-Bradtke Co No 2280","active"
"4641","2022-11-15 22:29:41.732853 UTC","2022-11-15 22:29:41.732853 UTC","7","Willms, Kreiger and Weissnat Co No 2318","active"
"4642","2022-11-15 22:29:41.897318 UTC","2022-11-15 22:29:41.897318 UTC","3","Russel-Hauck Co No 2319","active"
"4671","2022-11-15 22:29:47.182943 UTC","2022-11-15 22:29:47.182943 UTC","3","Roob, Carroll and Klocko Co No 2348","active"
"4688","2022-11-15 22:29:49.958786 UTC","2022-11-15 22:29:49.958786 UTC","3","Ward, O'Conner and Schroeder Co No 2365","active"
"4711","2022-11-15 22:29:53.776818 UTC","2022-11-15 22:29:53.776818 UTC","7","Denesik-Schinner Co No 2388","active"
"4715","2022-11-15 22:29:54.498956 UTC","2022-11-15 22:29:54.498956 UTC","5","Rath-Miller Co No 2392","active"
"4744","2022-11-15 22:29:59.113231 UTC","2022-11-15 22:29:59.113231 UTC","7","Steuber, Kuhlman and Schuster Co No 2421","active"
"4747","2022-11-15 22:29:59.597007 UTC","2022-11-15 22:29:59.597007 UTC","5","Klein-Wolf Co No 2424","active"
"423","2022-11-15 22:07:57.486658 UTC","2022-11-15 22:07:57.486658 UTC","7","Abshire-Romaguera Co No 137","active"
"454","2022-11-15 22:08:04.438583 UTC","2022-11-15 22:08:04.438583 UTC","8","Wolff and Sons Co No 168","active"
"563","2022-11-15 22:08:22.570138 UTC","2022-11-15 22:08:22.570138 UTC","7","Beahan, Ledner and Spinka Co No 277","active"
"677","2022-11-15 22:08:41.645174 UTC","2022-11-15 22:08:41.645174 UTC","2","Bashirian-Goldner Co No 391","active"
"1","2014-05-28 11:51:36.416713 UTC","2025-01-17 08:19:53.499678 UTC","2","LHV Merchant","active"
"1855","2022-11-15 22:12:10.422608 UTC","2022-11-15 22:12:10.422608 UTC","1","Mante, Reynolds and Muller Co No 1569","active"
"1857","2022-11-15 22:12:10.761889 UTC","2022-11-15 22:12:10.761889 UTC","8","Bayer-Ruecker Co No 1571","active"
"222","2021-06-30 09:58:33.068175 UTC","2021-12-29 10:00:19.932336 UTC","1","Katerina SEB test","active"
"3852","2022-11-15 22:27:19.568503 UTC","2022-11-15 22:27:19.568503 UTC","1","Bartoletti, Medhurst and Yost Co No 1529","active"
"4853","2024-03-20 10:46:32.225977 UTC","2024-03-20 10:46:32.246769 UTC","2","Riho 223","active"
"4857","2024-04-03 08:59:16.345586 UTC","2024-04-03 08:59:16.370109 UTC","2","Riho 226","active"
"5194","2025-06-02 09:29:08.504161 UTC","2025-06-02 09:29:08.534812 UTC","1","Erik C2P","active"
"271","2022-04-12 12:00:37.677066 UTC","2022-04-12 12:33:12.498915 UTC","2","OÜ Toiduvabadus","active"
"269","2022-04-12 10:56:20.931673 UTC","2022-04-13 07:31:20.266512 UTC","2","FINANCE PROFESSIONAL","active"
"830","2022-11-15 22:09:09.927763 UTC","2022-11-15 22:09:09.927763 UTC","9","Boyle and Sons Co No 544","active"
"190","2021-01-06 11:27:04.683585 UTC","2021-12-29 10:00:28.393062 UTC","2","Abeteks Baltic OÜ","active"
"922","2022-11-15 22:09:25.532079 UTC","2022-11-15 22:09:25.532079 UTC","6","Aufderhar, Bayer and Renner Co No 636","active"
"941","2022-11-15 22:09:28.594118 UTC","2022-11-15 22:09:28.594118 UTC","6","Carroll-Daniel Co No 655","active"
"943","2022-11-15 22:09:28.922784 UTC","2022-11-15 22:09:28.922784 UTC","3","Yundt-Lakin Co No 657","active"
"4235","2022-11-15 22:28:28.230699 UTC","2022-11-15 22:28:28.230699 UTC","6","Dibbert, Strosin and Skiles Co No 1912","active"
"962","2022-11-15 22:09:32.446388 UTC","2022-11-15 22:09:32.446388 UTC","8","Lebsack, Feeney and Gusikowski Co No 676","active"
"292","2022-11-15 22:07:35.958051 UTC","2022-11-15 22:07:35.958051 UTC","9","Jacobson-Gerhold Co No 6","active"
"851","2022-11-15 22:09:13.426225 UTC","2022-11-15 22:09:13.426225 UTC","6","Murray Inc Co No 565","active"
"332","2022-11-15 22:07:42.440233 UTC","2022-11-15 22:07:42.440233 UTC","5","Ward-Ziemann Co No 46","active"
"854","2022-11-15 22:09:13.938783 UTC","2022-11-15 22:09:13.938783 UTC","6","Schmitt-Dickinson Co No 568","active"
"345","2022-11-15 22:07:44.488357 UTC","2022-11-15 22:07:44.488357 UTC","5","Wisozk Inc Co No 59","active"
"858","2022-11-15 22:09:14.612752 UTC","2022-11-15 22:09:14.612752 UTC","1","Donnelly-Hintz Co No 572","active"
"366","2022-11-15 22:07:48.286859 UTC","2022-11-15 22:07:48.286859 UTC","6","Gerlach, O'Kon and Schmeler Co No 80","active"
"375","2022-11-15 22:07:49.710440 UTC","2022-11-15 22:07:49.710440 UTC","5","Schoen-Quigley Co No 89","active"
"861","2022-11-15 22:09:15.262684 UTC","2022-11-15 22:09:15.262684 UTC","4","Anderson, Durgan and Cartwright Co No 575","active"
"196","2021-02-26 08:59:50.422112 UTC","2021-12-29 10:00:27.997304 UTC","2","E-asy OÜ","active"
"871","2022-11-15 22:09:16.924551 UTC","2022-11-15 22:09:16.924551 UTC","1","Wiegand LLC Co No 585","active"
"468","2022-11-15 22:08:06.925311 UTC","2022-11-15 22:08:06.925311 UTC","1","Gottlieb-Gaylord Co No 182","active"
"495","2022-11-15 22:08:11.445281 UTC","2022-11-15 22:08:11.445281 UTC","6","Stroman Inc Co No 209","active"
"544","2022-11-15 22:08:19.537995 UTC","2022-11-15 22:08:19.537995 UTC","7","Labadie, Ward and Hilll Co No 258","active"
"226","2021-08-04 10:48:00.040901 UTC","2021-12-29 10:00:23.881415 UTC","1","XianwensebEE","active"
"894","2022-11-15 22:09:20.811696 UTC","2022-11-15 22:09:20.811696 UTC","6","Hagenes, Deckow and Dooley Co No 608","active"
"586","2022-11-15 22:08:26.355176 UTC","2022-11-15 22:08:26.355176 UTC","7","Kunde, Hartmann and Considine Co No 300","active"
"587","2022-11-15 22:08:26.516354 UTC","2022-11-15 22:08:26.516354 UTC","3","Pagac, Bernier and Watsica Co No 301","active"
"608","2022-11-15 22:08:29.932732 UTC","2022-11-15 22:08:29.932732 UTC","6","Murray-Dickens Co No 322","active"
"638","2022-11-15 22:08:35.179144 UTC","2022-11-15 22:08:35.179144 UTC","6","Windler-Daniel Co No 352","active"
"641","2022-11-15 22:08:35.665575 UTC","2022-11-15 22:08:35.665575 UTC","2","Cartwright Group Co No 355","active"
"647","2022-11-15 22:08:36.692826 UTC","2022-11-15 22:08:36.692826 UTC","8","Crist, O'Connell and Corwin Co No 361","active"
"670","2022-11-15 22:08:40.507923 UTC","2022-11-15 22:08:40.507923 UTC","2","Leuschke-Greenholt Co No 384","active"
"675","2022-11-15 22:08:41.313544 UTC","2022-11-15 22:08:41.313544 UTC","4","McGlynn LLC Co No 389","active"
"1111","2022-11-15 22:09:57.683840 UTC","2022-11-15 22:09:57.683840 UTC","8","Schneider-Predovic Co No 825","active"
"905","2022-11-15 22:09:22.661313 UTC","2022-11-15 22:09:22.661313 UTC","8","Kshlerin-O'Hara Co No 619","active"
"698","2022-11-15 22:08:45.380760 UTC","2022-11-15 22:08:45.380760 UTC","5","Marks, Quigley and Flatley Co No 412","active"
"714","2022-11-15 22:08:48.100606 UTC","2022-11-15 22:08:48.100606 UTC","7","O'Hara, Marquardt and Bergnaum Co No 428","active"
"727","2022-11-15 22:08:50.221774 UTC","2022-11-15 22:08:50.221774 UTC","5","Beatty-O'Reilly Co No 441","active"
"750","2022-11-15 22:08:53.920039 UTC","2022-11-15 22:08:53.920039 UTC","3","Nader Inc Co No 464","active"
"1048","2022-11-15 22:09:47.271183 UTC","2022-11-15 22:09:47.271183 UTC","6","Brakus, Rempel and Wehner Co No 762","active"
"1125","2022-11-15 22:09:59.974952 UTC","2022-11-15 22:09:59.974952 UTC","1","Hackett LLC Co No 839","active"
"1126","2022-11-15 22:10:00.271119 UTC","2022-11-15 22:10:00.271119 UTC","3","Ryan-Schneider Co No 840","active"
"1135","2022-11-15 22:10:03.277749 UTC","2022-11-15 22:10:03.277749 UTC","2","Klein, Johns and Toy Co No 849","active"
"1152","2022-11-15 22:10:07.136570 UTC","2022-11-15 22:10:07.136570 UTC","6","Howe, Herman and Shanahan Co No 866","active"
"1163","2022-11-15 22:10:09.126875 UTC","2022-11-15 22:10:09.126875 UTC","5","Boehm Inc Co No 877","active"
"1179","2022-11-15 22:10:11.887319 UTC","2022-11-15 22:10:11.887319 UTC","5","Walsh, Boyer and Wisozk Co No 893","active"
"1212","2022-11-15 22:10:17.458635 UTC","2022-11-15 22:10:17.458635 UTC","6","Rau, Dare and Nicolas Co No 926","active"
"1246","2022-11-15 22:10:22.961511 UTC","2022-11-15 22:10:22.961511 UTC","9","Rowe-Bauch Co No 960","active"
"1254","2022-11-15 22:10:24.261768 UTC","2022-11-15 22:10:24.261768 UTC","8","Barton-Moen Co No 968","active"
"1255","2022-11-15 22:10:24.429128 UTC","2022-11-15 22:10:24.429128 UTC","7","Boyer, Murphy and Heller Co No 969","active"
"1283","2022-11-15 22:10:28.921542 UTC","2022-11-15 22:10:28.921542 UTC","7","Bednar Group Co No 997","active"
"1285","2022-11-15 22:10:29.249271 UTC","2022-11-15 22:10:29.249271 UTC","3","Lowe-Jacobs Co No 999","active"
"1295","2022-11-15 22:10:31.159664 UTC","2022-11-15 22:10:31.159664 UTC","4","Nienow-Kemmer Co No 1009","active"
"1322","2022-11-15 22:10:35.775459 UTC","2022-11-15 22:10:35.775459 UTC","5","Zieme, VonRueden and Frami Co No 1036","active"
"1351","2022-11-15 22:10:40.689059 UTC","2022-11-15 22:10:40.689059 UTC","2","Kovacek, Koch and Schaden Co No 1065","active"
"1435","2022-11-15 22:10:54.947729 UTC","2022-11-15 22:10:54.947729 UTC","8","Howe, Beier and Cassin Co No 1149","active"
"1518","2022-11-15 22:11:10.956341 UTC","2022-11-15 22:11:10.956341 UTC","8","Hamill-Hirthe Co No 1232","active"
"1571","2022-11-15 22:11:19.848555 UTC","2022-11-15 22:11:19.848555 UTC","5","Wisoky, Wintheiser and Will Co No 1285","active"
"1580","2022-11-15 22:11:21.340561 UTC","2022-11-15 22:11:21.340561 UTC","8","Rohan-Treutel Co No 1294","active"
"1598","2022-11-15 22:11:24.251495 UTC","2022-11-15 22:11:24.251495 UTC","3","Powlowski-Tillman Co No 1312","active"
"1618","2022-11-15 22:11:27.556101 UTC","2022-11-15 22:11:27.556101 UTC","6","Harber and Sons Co No 1332","active"
"1628","2022-11-15 22:11:29.142664 UTC","2022-11-15 22:11:29.142664 UTC","4","MacGyver LLC Co No 1342","active"
"1633","2022-11-15 22:11:30.087925 UTC","2022-11-15 22:11:30.087925 UTC","7","Stracke-Carroll Co No 1347","active"
"1661","2022-11-15 22:11:34.958504 UTC","2022-11-15 22:11:34.958504 UTC","3","Keebler-Wunsch Co No 1375","active"
"1704","2022-11-15 22:11:42.083610 UTC","2022-11-15 22:11:42.083610 UTC","7","Heathcote and Sons Co No 1418","active"
"1733","2022-11-15 22:11:47.380277 UTC","2022-11-15 22:11:47.380277 UTC","5","Keebler-Green Co No 1447","active"
"1765","2022-11-15 22:11:52.761610 UTC","2022-11-15 22:11:52.761610 UTC","9","Hessel, Roberts and Leuschke Co No 1479","active"
"1745","2022-11-15 22:11:49.345369 UTC","2022-11-15 22:11:49.345369 UTC","4","Sawayn LLC Co No 1459","active"
"1783","2022-11-15 22:11:55.767373 UTC","2022-11-15 22:11:55.767373 UTC","8","Haag, Terry and Schaefer Co No 1497","active"
"1901","2022-11-15 22:12:18.535537 UTC","2022-11-15 22:12:18.535537 UTC","2","Fahey, Brakus and Bartoletti Co No 1615","active"
"1945","2022-11-15 22:12:25.934338 UTC","2022-11-15 22:12:25.934338 UTC","1","Lubowitz Group Co No 1659","active"
"1948","2022-11-15 22:12:26.426275 UTC","2022-11-15 22:12:26.426275 UTC","9","Kulas-Gulgowski Co No 1662","active"
"1981","2022-11-15 22:12:32.124514 UTC","2022-11-15 22:12:32.124514 UTC","9","Beer-Dooley Co No 1695","active"
"1994","2022-11-15 22:12:34.337600 UTC","2022-11-15 22:12:34.337600 UTC","6","Hermann, Fisher and Feeney Co No 1708","active"
"2004","2022-11-15 22:12:36.051198 UTC","2022-11-15 22:12:36.051198 UTC","1","Okuneva-O'Kon Co No 1718","active"
"2033","2022-11-15 22:12:40.945624 UTC","2022-11-15 22:12:40.945624 UTC","9","Wiza, Schmitt and Ratke Co No 1747","active"
"2069","2022-11-15 22:12:47.119092 UTC","2022-11-15 22:12:47.119092 UTC","5","Bergstrom Group Co No 1783","active"
"2111","2022-11-15 22:12:53.872102 UTC","2022-11-15 22:12:53.872102 UTC","4","Orn Group Co No 1825","active"
"2160","2022-11-15 22:13:04.437840 UTC","2022-11-15 22:13:04.437840 UTC","8","Frami, Rath and Cartwright Co No 1874","active"
"2161","2022-11-15 22:13:04.671506 UTC","2022-11-15 22:13:04.671506 UTC","9","Price LLC Co No 1875","active"
"2180","2022-11-15 22:13:07.975563 UTC","2022-11-15 22:13:07.975563 UTC","7","Dicki Group Co No 1894","active"
"2221","2022-11-15 22:13:15.908732 UTC","2022-11-15 22:13:15.908732 UTC","5","Wunsch and Sons Co No 1935","active"
"2228","2022-11-15 22:13:17.368115 UTC","2022-11-15 22:13:17.368115 UTC","1","Lind-Huel Co No 1942","active"
"2248","2022-11-15 22:13:20.820468 UTC","2022-11-15 22:13:20.820468 UTC","3","Dibbert and Sons Co No 1962","active"
"2260","2022-11-15 22:13:22.811236 UTC","2022-11-15 22:13:22.811236 UTC","7","Feeney and Sons Co No 1974","active"
"2286","2022-11-15 22:13:27.161141 UTC","2022-11-15 22:13:27.161141 UTC","6","Gleichner, Schoen and Terry Co No 2000","active"
"2288","2022-11-15 22:13:27.499451 UTC","2022-11-15 22:13:27.499451 UTC","2","Littel-Yundt Co No 2002","active"
"2313","2022-11-15 22:13:31.750322 UTC","2022-11-15 22:13:31.750322 UTC","8","Tremblay, Williamson and Ebert Co No 2027","active"
"2348","2022-11-15 22:22:52.672720 UTC","2022-11-15 22:22:52.672720 UTC","7","Upton, Gleichner and Sporer Co No 25","active"
